tipo,fecha,id_tuit,id_conversacion,cuenta_origen,texto,referencia_anuncio,likes,rts
MENCION_DIRECTA,2026-03-22 15:11:47+00:00,2035736202846798083,2035485630038237634,gcba,@turkishrun @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Si te encierran y te bajan los pantalones tratándote de chorro cómo no te vas a alterar? Sos idiota?,,0,0
MENCION_DIRECTA,2026-03-22 15:11:42+00:00,2035736180956758445,2035485630038237634,gcba,@martiniano1958 @sgvilla1 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Así paso con un señor que se había robado una manteca y lo hostigaron tanto que falleció. También fue en coto pero de otro barrio,,36,6
MENCION_DIRECTA,2026-03-22 15:11:19+00:00,2035736083778937224,2035485630038237634,gcba,@JamonSerrano8 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Pero le querían revisar la ropa. Que querés que se baje los pantalones?. Pelotudo.,,1,0
MENCION_DIRECTA,2026-03-22 15:06:55+00:00,2035734976969261251,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre ... tiene pinta de kuka y ch0rr0 el pelad0,,0,0
MENCION_DIRECTA,2026-03-22 15:06:12+00:00,2035734796878373137,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Estudiá, no seas policía.",,1,0
MENCION_DIRECTA,2026-03-22 15:05:23+00:00,2035734592536076368,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Que asco,Coto!!! Ojalá este señor les haga un juicio y les rompa bien el orto!!!",,0,0
MENCION_DIRECTA,2026-03-22 15:04:21+00:00,2035734331625209860,2035366557908349423,gcba,"@Lucius__hunt @VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA 30 años trabajé a la vuelta, siempre hubo, eligen Bme Mtre y Uruguay, Plaza Congreso en el Ombú, Sgo del Estero y Av de Mayo, he ayudado a familia en el subte de Uruguay cuando tenían 1 criatura, diciendo donde tenían que ir para hacer los papeles, 4 tuvieron después. Basta😮‍💨",,1,0
MENCION_DIRECTA,2026-03-22 14:57:42+00:00,2035732658450231372,2035485630038237634,gcba,@srta_florencia @Connie_BA @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre La empresa no te puede obligar a violar la ley. Esa mala costumbre infringe la CN y la Ley de Defensa al Consumidor,,1,0
MENCION_DIRECTA,2026-03-22 14:57:39+00:00,2035732645749903741,2035366557908349423,gcba,@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA La mayoría son gente que no quiere trabajar ni ser ayudados y lo digo con conocimiento de causa. Muchos tienen problemas psiquiátricos pero no se los puede internar ni someter a un tratamiento si ellos no dan aprobación.,,1,0
MENCION_DIRECTA,2026-03-22 14:50:26+00:00,2035730831105265769,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Es molesta esa desconfianza hacia el cliente en general en @Coto_ar  Somos todos ladrones. Un mal trato generalizado de los empleados en todaa las sucursales,,5,1
MENCION_DIRECTA,2026-03-22 14:50:16+00:00,2035730787761353194,2035485630038237634,gcba,@JamonSerrano8 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Sos boludo no? Estas viendo el video y la situación?,,3,0
MENCION_DIRECTA,2026-03-22 14:47:57+00:00,2035730203696132421,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre No voy al Coto, salvo ofertas u otras cosas, porque son unos rompepelotas con estas cosas, te revisan hasta la mochila del colegio de la nena. Se pasaron 25 pueblos con esto.",,3,0
MENCION_DIRECTA,2026-03-22 14:44:06+00:00,2035729237101920379,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Que barbaridad, nunca más compro en ese lugar !!",,0,0
MENCION_DIRECTA,2026-03-22 14:43:48+00:00,2035729159545102814,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Si este señor comprueba que NO lo dejaron salir, el empleado que cometió ese error ESTÁ EN EL HORNO si no había un policía con él",,4,0
MENCION_DIRECTA,2026-03-22 14:43:46+00:00,2035729152590897182,2035366557908349423,gcba,@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA Lo están haciendo !! Pero estos vienen de la provincia .Está destruida .,,1,0
MENCION_DIRECTA,2026-03-22 14:33:37+00:00,2035726595952877857,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Coto yo te conozco. Ojalá el señor le haga un juicio al delincuente de Coto, y le rompa bien el ojete",,6,0
MENCION_DIRECTA,2026-03-22 14:33:27+00:00,2035726555268133169,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre No hace falta alterarse así. Le mostrás que no tenés nada y listo chau.,,0,0
MENCION_DIRECTA,2026-03-22 14:32:52+00:00,2035726407813230760,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Yo siempre voy con mochila, al salir se la muestro a la cajera  Si vos crees que te controlan porque tenes cara de chorro...ahi esta el problema...",,3,0
MENCION_DIRECTA,2026-03-22 14:30:24+00:00,2035725790147395615,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Ese viejo tiene pinta de chorro y q lo descubrieron y se puso a hacer el show,,0,0
MENCION_DIRECTA,2026-03-22 14:29:31+00:00,2035725567740272743,2035485630038237634,gcba,@martiniano1958 @AlbanaFilippo @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Coto yo te conozco.  Si así tratan a los clientes … se imaginan a los empleados?,,1,0
MENCION_DIRECTA,2026-03-22 14:28:19+00:00,2035725263707816088,2035366557908349423,gcba,@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA Hay que mandarle mecha y listó,,2,0
MENCION_DIRECTA,2026-03-22 14:27:18+00:00,2035725006399741976,2035485630038237634,gcba,"@casiungigolo @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre No lo dejaban salir, nabo",,1,0
MENCION_DIRECTA,2026-03-22 14:20:37+00:00,2035723325909979150,2035515725255721336,gcba,@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA @SeguridadBA @AGC_Control @gabimraida El pro es una basura comunista y progre hay que sacarlos en 2027,,0,0
MENCION_DIRECTA,2026-03-22 14:19:29+00:00,2035723040269517018,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre A mi me intentaron sacar a la entrada del día mi mochi. Me negué xq tengo mi celu y billete dije y  está  vacía. Si queres te muestro.Voy siempre y nunca más me la pidieron.  Es que no tienen derecho a tocarte o a tocar tus pertenencias.  Son empleados de comercio No la gendarmes,,6,0
MENCION_DIRECTA,2026-03-22 14:17:45+00:00,2035722604296782226,2035492262193299553,gcba,"@me_tenes_harto @ibaistrocchi @jorgemacri @gcba @gloriallopiz @GabrielaNapole @OnceOrdenado @MPFCABA Noto q gran parte d ese lumpenaje es gente q antes trabajaba de 8 a 18 en un negocio y ahora se dedica a hacer repartos, Rappi y todas estas pseudoactividades q te mantienen en la calle todo el día. Sin horarios y sin responder a nadie. La idea d soy mi jefe no es para cualquiera",,2,0
MENCION_DIRECTA,2026-03-22 14:07:43+00:00,2035720081607467216,2035485630038237634,gcba,@Pablo0304 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Todavía no se dieron cuenta que ese descuento es una mentira? Vas y no te incluye nada,,0,0
MENCION_DIRECTA,2026-03-22 14:07:34+00:00,2035720043686756366,2035720043686756366,gcba,"@gcba VERGUENZA, hace 3 dias me estan tapando la entrada del garaje y nadie se hace cargo. https://t.co/NRYOS5BgTY",,3,5
MENCION_DIRECTA,2026-03-22 14:03:52+00:00,2035719111800480172,2035485630038237634,gcba,"@MeliAppiani @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Así hacen, si te impones reculan.  Una vez entre con mí cartera, fui a ver si había lo que quería, no había, me estoy yendo y antes que abriera la boca, dije, no pienso mostrarte nada, ahí tenés las cámaras , hace tu trabajo.",,2,0
MENCION_DIRECTA,2026-03-22 13:58:51+00:00,2035717846903234560,2035485630038237634,gcba,"@Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Los detectores no detectan los productos a menos que tengan el sticker metálico ese que suena, y solo se pone a los productos más caros.",,0,0
MENCION_DIRECTA,2026-03-22 13:58:36+00:00,2035717783456002128,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre El ladrón cree que los demás son de su condición. En Coto siempre te revisan, en Carrefour, Chango mas o Día nunca hay problema.",,7,1
MENCION_DIRECTA,2026-03-22 13:54:21+00:00,2035716715611340921,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Para que siguen yendo les gusta el ser tratados como basura,,0,0
MENCION_DIRECTA,2026-03-22 13:51:05+00:00,2035715895536894224,2035485630038237634,gcba,@Pablo0304 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Coto no aplica el 25% de descuento de Mercado Pago ni en carnes ni en productos de oferta o destacados. Andá a encontrar algo que no esté en oferta...,,0,0
MENCION_DIRECTA,2026-03-22 13:44:06+00:00,2035714134969356646,2035714134969356646,gcba,"La Ciudad Gris, alguna vez fue Ciudad de Buenos Aires. El @gcba tiene la intención clara de entristecer la ciudad pintando todo de gris. Hay ejemplos por todos lados.",,0,0
MENCION_DIRECTA,2026-03-22 13:42:32+00:00,2035713743175160301,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Que demande a la rata de Coto y, de paso, por alcahuetes, a sus lacayos.",,0,0
MENCION_DIRECTA,2026-03-22 13:41:00+00:00,2035713355285995766,2035492262193299553,gcba,"@Enzofw2pu @ibaistrocchi @jorgemacri @gcba @gloriallopiz @GabrielaNapole @OnceOrdenado @JuanIEtchegoren @MPFCABA es verdad, paso todas las semanas y siempre hay algún fisura sentado ahi",,2,0
MENCION_DIRECTA,2026-03-22 13:39:36+00:00,2035713002914066823,2035485630038237634,gcba,@Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Yo igual entro con mí cartera en el carro y punto,,0,0
MENCION_DIRECTA,2026-03-22 13:38:00+00:00,2035712599266836544,2035485630038237634,gcba,@SilBeSo @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Ser bruto no te salva del Código penal. La ignorancia al derecho noes excusa,,1,0
MENCION_DIRECTA,2026-03-22 13:37:19+00:00,2035712429934440534,2035485630038237634,gcba,"@LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Falsa acusación, privación ilegitima de la libertad, injurias y calumnias, daño moral, y otros. Con la que me dan, me pongo un mini y lo llamaré ""dónde carajos está el whisky""",,40,1
MENCION_DIRECTA,2026-03-22 13:36:45+00:00,2035712287516889536,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre juicio a coto,,0,0
MENCION_DIRECTA,2026-03-22 13:34:37+00:00,2035711747709915552,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Privación ilegal de la libertad, abuso deshonesto si lo hicieron bajarse los pantalones. Para empezar. Ni hablar de la causa civil",,2,0
MENCION_DIRECTA,2026-03-22 13:33:47+00:00,2035711540523847824,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre The Virgin coto : todos nuestros clientes son potenciales ladrones hasta que los desnudamos y no tienen nada   The Chad Jumbo: los clientes no nos roban porque tenemos artículos importados carísimos y no saben inglés,,10,0
MENCION_DIRECTA,2026-03-22 13:31:19+00:00,2035710919234240897,2035485630038237634,gcba,@martiniano1958 @dagnacarlos @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Juicio a todos. A la imbécil de seguridad también.,,4,1
MENCION_DIRECTA,2026-03-22 13:30:12+00:00,2035710637427367996,2035485630038237634,gcba,@Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Tenga en cuenta eso la próxima vez que haga renegar a un Vigiladora en Coto. Empatice,,0,0
MENCION_DIRECTA,2026-03-22 13:29:35+00:00,2035710482972057654,2035485630038237634,gcba,@Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Coopera un poco con el vigi. Que te cuesta? Suficiente negrerio que es ser vigilador en Coto para que venga una pelotuda como vos a hacerse la Che. La mayoría ni siquiera va prestar atención real a lo que hay en su cartera. Solo lo hacen para que quién los ve por camaras no joda,,1,0
MENCION_DIRECTA,2026-03-22 13:24:16+00:00,2035709144062214411,2035485630038237634,gcba,@martiniano1958 @Laelena6 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Me da vergüenza ajena; Cuando a las empleadas le exigen q se asomen para ver el Changuito q pasa x caja q esta...vacío!!..Se tendrían que preocupar más x la limpieza de sus locales. Cada vez peor...todo x ahorrar personal y lavandina!,,17,2
MENCION_DIRECTA,2026-03-22 13:22:12+00:00,2035708623637119366,2035485630038237634,gcba,@Polozs43 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Que lástima que pago solo la empleada por las órdenes hace y manda a cumplir la empresa.,,0,0
MENCION_DIRECTA,2026-03-22 13:20:47+00:00,2035708269113598068,2035485630038237634,gcba,@casiungigolo @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre El delincuente es Coto y la que tiene que mostrar la cartera soy yo?,,0,0
MENCION_DIRECTA,2026-03-22 13:19:04+00:00,2035707835527360569,2035130228465336770,gcba,"@BosterosRengos @nachomoralesmp @la12tuittera @gcba Que verga querés hacer ? Guste o no hay q esperar q estén todas las firmas para arrancar la obra. Están, se hace ..no están, veremos los motivos y ahí discutimos lo q haga falta. Vos tenés la fantasía q soy anti BOCA y estoy a favor del gob de CABA ? Si es así, estás equivocado",,0,0
MENCION_DIRECTA,2026-03-22 13:18:48+00:00,2035707770624758154,2035509118371328140,gcba,"@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA @SeguridadBA @AGC_Control es fijo, en cada super chino pasa esto. Hace años que no les compro más, les chupa un .....",,1,0
MENCION_DIRECTA,2026-03-22 13:18:01+00:00,2035707571932176647,2035366557908349423,gcba,@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA Cuál sería tu solución??,,0,0
MENCION_DIRECTA,2026-03-22 13:17:51+00:00,2035707530790248739,2035583818606768182,gcba,"@VecinosCon5633 @jorgemacri @gcba @ibaistrocchi @CominVillanueva @MHPineiro @PoliciaCiudadBA @SeguridadBA @AGC_Control @batransito @LeoRicciardiOK El viernes alrededor de las 9.30 de la mañana HY y Pichincha 4 sujetos de muy dudoso prontuario ""avisando"" a los autos problemas con la rueda, uno casi cae en la trampa iban por todo. Avise al policía de la plaza 1°de Mayo.",,1,0
MENCION_DIRECTA,2026-03-22 13:16:46+00:00,2035707259137732608,2035485630038237634,gcba,"@casiungigolo @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Y en que se basaron para acusarlo de hurto? Que llame a la policía y muestre la filmación, listo mucho más civilizado. No es tan difícil.",,0,0
MENCION_DIRECTA,2026-03-22 13:15:26+00:00,2035706920384754064,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre VOTO ya aclaró el tema de las armas que tenía guardadas? Puedo ir y retenerlo hasta que lo aclare?,,1,0
MENCION_DIRECTA,2026-03-22 13:15:01+00:00,2035706816596734084,2035485630038237634,gcba,"@LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre PD lo podes reputear sino hiciste nada ilegal jaja hace unos años coto de temperley vendía piezas de carne enteras, costillar, nalga, bife etc, llego a la caja con un bife entero y sin mediar palabra lo sacan para pesar supuestamente xq habia cambiado la etiqueta de precio, voloo",,2,0
MENCION_DIRECTA,2026-03-22 13:14:22+00:00,2035706654298108041,2035099985784533314,gcba,"@repodrida23 @jorgemacri @Emova_arg @gcba @ClaudiaCARP1 @_dark_eyes_ @PoliciaCiudadBA Tómate un Uber estúpida a cuerda si querés viajar segura!! Jajajajja Pero dónde mierda crees qué vivís?? En Ámsterdam?? Jajajajja sos muy boluda querida. Votan a un mafioso para que gestione una ciudad plurinacional, multicultural. Ptm! Pensar es gratis eh! Usá el microcerebro!!!",,0,0
MENCION_DIRECTA,2026-03-22 13:13:09+00:00,2035706348764037612,2035485630038237634,gcba,@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Le hicieron revisión de cavidades? Claramente ahi puede estar el whisky,,0,0
MENCION_DIRECTA,2026-03-22 13:12:07+00:00,2035706088897528103,2035485630038237634,gcba,"@bakoelperro @Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Si el detector de ellos funciona mal, es culpa de ellos. Yo no me pongo en el lugar de Coto, me pongo el el lugar de ese cliente. Yo soy clienta, vos sos Coto?",,3,0
MENCION_DIRECTA,2026-03-22 13:11:57+00:00,2035706045390065673,2035485630038237634,gcba,@srta_florencia @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Sí pero lo de revisar la cartera es ilegal,,6,0
MENCION_DIRECTA,2026-03-22 13:11:48+00:00,2035706005997146623,2035130228465336770,gcba,@Turquissmo @nachomoralesmp @la12tuittera @gcba Esperar sin hacer nada?,,0,0
MENCION_DIRECTA,2026-03-22 13:09:58+00:00,2035705545420587492,2035485630038237634,gcba,@Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre que yo. Casi termina infartando y yo feliz.,,2,0
MENCION_DIRECTA,2026-03-22 13:09:04+00:00,2035705318538166455,2035485630038237634,gcba,"@Maria30862514 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre En general hago eso, pero una vez, se la mostré y a continuación le dije, bueno ahora usted muéstrame su billetera, no existe ningun elemento para pensar que usted es menos sospechoso que yo. Al rato y a los gritos me dijo que él era policía, le dije, vé usted es más sospechoso",,3,0
MENCION_DIRECTA,2026-03-22 13:07:37+00:00,2035704953881121243,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Suelo ir a un coto en CABA, una vez caí día de semana andaba con el changuito e iba poniendo cosas adentro En un momento me rescato que la de seguridad me seguía muuuy de cerca, me di la vuelta y le dije 'por lo menos lleva el carro si me vas a seguir' se hizo la enojada y se fue",,9,0
MENCION_DIRECTA,2026-03-22 13:04:39+00:00,2035704207051837812,2035495211502108757,gcba,"@Trumperizar Aprende @jorgemacri @gcba y sacá las pintadas horribles de esas viejas de mierda en Parque Patricios, Parque Chacabuco y tantos otros espacios públicos",,0,0
MENCION_DIRECTA,2026-03-22 12:58:29+00:00,2035702657508094377,2035485630038237634,gcba,"@lovetheo @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Te persiguen mal, por las dudas",,4,0
MENCION_DIRECTA,2026-03-22 12:57:54+00:00,2035702508895584426,2035485630038237634,gcba,"@srta_florencia @LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Yo me hubiera negado a hacerlo, el susto q se habrá llevado para obedecer",,1,0
MENCION_DIRECTA,2026-03-22 12:57:49+00:00,2035702488481800589,2035485630038237634,gcba,@Connie_BA @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Tanto seguridad como cajera los obliga la empresa. Lo tienen q hacer !,,2,0
MENCION_DIRECTA,2026-03-22 12:57:02+00:00,2035702292997919008,2035485630038237634,gcba,"@paobutler @LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Con un policía, sí",,2,0
MENCION_DIRECTA,2026-03-22 12:56:31+00:00,2035702161321943393,2035485630038237634,gcba,"@MechaFree @LaUnicaBeta @bastet_2023 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Claro, tienen q llamar a la poli. Ellos no pueden hacer nada",,1,0
MENCION_DIRECTA,2026-03-22 12:55:43+00:00,2035701961006121465,2035485630038237634,gcba,@ValeVal17628741 @LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Tienen q estar muy seguros de lo q hacen,,2,0
MENCION_DIRECTA,2026-03-22 12:55:09+00:00,2035701817875542425,2035485630038237634,gcba,@JLaferrere81957 @LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Excelente trabajo,,2,0
MENCION_DIRECTA,2026-03-22 12:54:45+00:00,2035701716822175901,2035485630038237634,gcba,@AdoptadoMimoso @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Y por qué pones “viva la industria del juicio” si claramente sería re justo si inicia una demanda? Por eso te pregunté si era sarcasmo el comentario!,,2,0
MENCION_DIRECTA,2026-03-22 12:54:38+00:00,2035701685658525883,2035485630038237634,gcba,@LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre No le va sacar los pantalones si están cagados en guita. Ojalá le saque buena guita por hdp,,3,0
MENCION_DIRECTA,2026-03-22 12:53:38+00:00,2035701437452140601,2035701437452140601,gcba,@gcba @jorgemacri @GKrantzer  @VecinosCon5633 @DefensoriaCABA @capitan_crudo @jotaleonetti Semáforos de Av Medrano entre Corrientes y Díaz Velez desincronizados!!! Semáforos de Av Boedo entre Agrelo y San Juan desincronizados!!! Por favor a ver si lo solucionamos!! @GKrantzer,,4,0
MENCION_DIRECTA,2026-03-22 12:53:32+00:00,2035701411782992022,2035485630038237634,gcba,@locuradivina22 @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre No Soy abogado  Creo me quedé corto en el reclamo Podría pedir en mediación 24.900.000$,,0,0
MENCION_DIRECTA,2026-03-22 12:52:58+00:00,2035701266509103330,2035485630038237634,gcba,"@Connie_BA @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Son de terror Una vez tuvimos la idea de comprarles un electrodoméstico y después de pagarlo , nos revisaron la caja antes de entregarla , y por el precio del electrodoméstico además del vendedor tuvo que llamar a su supervisor así se controlaban entre ellos Muy sovietico",,4,0
MENCION_DIRECTA,2026-03-22 12:48:23+00:00,2035700113482334704,2035485630038237634,gcba,"@martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Ya se murió un Jubilado en Coto por haberse robado unas boludeces, se cayó, se golpeó la cabeza cuando focejeaba con los de seguridad y se murió.",,21,0
MENCION_DIRECTA,2026-03-22 12:45:57+00:00,2035699503504691466,2035485630038237634,gcba,"@EmmanuelSalas @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre Tenés razón, mala mía!",,0,0
MENCION_DIRECTA,2026-03-22 12:44:09+00:00,2035699047990706685,2035485630038237634,gcba,"@LaUnicaBeta @martiniano1958 @Coto_Ar @gcba @CronicaTV @todonoticias @C5N @lanacionmas @A24COM @Radio10 @pabloduggan @Gatosylvestre La humillación d hacerle bajar los pantalones, quienes se creen q son para semejante atropello a la dignidad d un cliente",,16,0
